DBN,School Name,Year,Total Enrollment,Grade PK,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Other,% Other,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty
09X070,P.S. 070 Max Schoenfeld,2014-15,1332,0,204,229,216,246,234,203,0,0,0,0,0,0,0,638,47.90%,694,52.10%,15,1.10%,323,24.20%,979,73.50%,5,0.40%,10,0.80%,231,17.30%,341,25.60%,1314,98.60%
09X070,P.S. 070 Max Schoenfeld,2015-16,1356,0,215,210,218,229,248,236,0,0,0,0,0,0,0,674,49.70%,682,50.30%,11,0.80%,334,24.60%,997,73.50%,4,0.30%,10,0.70%,223,16.40%,334,24.60%,1330,98.10%
09X073,P.S. 073 Bronx,2011-12,857,54,124,144,149,155,115,116,0,0,0,0,0,0,0,412,48.10%,445,51.90%,0,0.00%,253,29.50%,586,68.40%,0,0.00%,18,2.10%,106,12.40%,184,21.50%,835,97.40%
09X073,P.S. 073 Bronx,2012-13,842,54,129,126,147,148,143,95,0,0,0,0,0,0,0,399,47.40%,443,52.60%,0,0.00%,225,26.70%,605,71.90%,1,0.10%,11,1.30%,108,12.80%,187,22.20%,819,97.30%
09X073,P.S. 073 Bronx,2013-14,872,50,146,145,125,134,136,136,0,0,0,0,0,0,0,429,49.20%,443,50.80%,0,0.00%,231,26.50%,629,72.10%,1,0.10%,11,1.30%,160,18.30%,184,21.10%,837,96.00%
09X073,P.S. 073 Bronx,2014-15,827,54,126,139,141,117,121,129,0,0,0,0,0,0,0,409,49.50%,418,50.50%,1,0.10%,206,24.90%,608,73.50%,1,0.10%,11,1.30%,162,19.60%,193,23.30%,761,92.00%
09X073,P.S. 073 Bronx,2015-16,793,49,114,144,123,132,115,116,0,0,0,0,0,0,0,366,46.20%,427,53.80%,0,0.00%,196,24.70%,587,74.00%,2,0.30%,8,1.00%,160,20.20%,171,21.60%,704,88.80%
09X088,P.S. X088 - S. Silverstein Little Sparrow School,2011-12,221,0,50,57,61,53,0,0,0,0,0,0,0,0,0,104,47.10%,117,52.90%,0,0.00%,75,33.90%,145,65.60%,1,0.50%,0,0.00%,32,14.50%,60,27.10%,221,100.00%
09X088,P.S. X088 - S. Silverstein Little Sparrow School,2012-13,205,0,53,47,53,52,0,0,0,0,0,0,0,0,0,103,50.20%,102,49.80%,1,0.50%,71,34.60%,133,64.90%,0,0.00%,0,0.00%,40,19.50%,52,25.40%,205,100.00%
09X088,P.S. X088 - S. Silverstein Little Sparrow School,2013-14,214,0,71,51,45,47,0,0,0,0,0,0,0,0,0,119,55.60%,95,44.40%,3,1.40%,70,32.70%,141,65.90%,0,0.00%,0,0.00%,33,15.40%,40,18.70%,214,100.00%
09X088,P.S. X088 - S. Silverstein Little Sparrow School,2014-15,205,0,56,65,48,36,0,0,0,0,0,0,0,0,0,116,56.60%,89,43.40%,1,0.50%,66,32.20%,137,66.80%,1,0.50%,0,0.00%,36,17.60%,27,13.20%,205,100.00%
09X088,P.S. X088 - S. Silverstein Little Sparrow School,2015-16,188,0,50,46,50,42,0,0,0,0,0,0,0,0,0,112,59.60%,76,40.40%,1,0.50%,58,30.90%,127,67.60%,2,1.10%,0,0.00%,27,14.40%,28,14.90%,188,100.00%
09X109,P.S. 109 Sedgwick,2011-12,831,51,121,146,143,118,121,131,0,0,0,0,0,0,0,404,48.60%,427,51.40%,2,0.20%,207,24.90%,615,74.00%,0,0.00%,7,0.80%,141,17.00%,212,25.50%,810,97.50%
09X109,P.S. 109 Sedgwick,2012-13,838,54,125,138,135,140,115,131,0,0,0,0,0,0,0,408,48.70%,430,51.30%,2,0.20%,217,25.90%,612,73.00%,1,0.10%,6,0.70%,170,20.30%,215,25.70%,808,96.40%
09X109,P.S. 109 Sedgwick,2013-14,819,54,114,127,137,137,145,105,0,0,0,0,0,0,0,382,46.60%,437,53.40%,1,0.10%,186,22.70%,626,76.40%,1,0.10%,5,0.60%,183,22.30%,193,23.60%,785,95.80%
09X109,P.S. 109 Sedgwick,2014-15,812,54,110,116,131,135,131,135,0,0,0,0,0,0,0,383,47.20%,429,52.80%,3,0.40%,177,21.80%,626,77.10%,1,0.10%,5,0.60%,178,21.90%,203,25.00%,757,93.20%
09X109,P.S. 109 Sedgwick,2015-16,769,51,119,106,112,127,125,129,0,0,0,0,0,0,0,367,47.70%,402,52.30%,2,0.30%,150,19.50%,612,79.60%,1,0.10%,4,0.50%,144,18.70%,191,24.80%,711,92.50%
09X110,P.S. 110 Theodore Schoenfeld,2011-12,450,34,82,76,65,50,78,65,0,0,0,0,0,0,0,214,47.60%,236,52.40%,2,0.40%,231,51.30%,210,46.70%,3,0.70%,4,0.90%,106,23.60%,40,8.90%,428,95.10%
09X110,P.S. 110 Theodore Schoenfeld,2012-13,456,36,75,83,80,69,49,64,0,0,0,0,0,0,0,221,48.50%,235,51.50%,1,0.20%,217,47.60%,228,50.00%,2,0.40%,8,1.80%,102,22.40%,47,10.30%,444,97.40%
09X110,P.S. 110 Theodore Schoenfeld,2013-14,471,36,85,90,69,70,68,53,0,0,0,0,0,0,0,228,48.40%,243,51.60%,2,0.40%,209,44.40%,237,50.30%,5,1.10%,18,3.80%,123,26.10%,53,11.30%,453,96.20%
09X110,P.S. 110 Theodore Schoenfeld,2014-15,481,34,82,88,65,73,70,69,0,0,0,0,0,0,0,236,49.10%,245,50.90%,1,0.20%,203,42.20%,253,52.60%,4,0.80%,20,4.20%,126,26.20%,61,12.70%,456,94.80%
09X110,P.S. 110 Theodore Schoenfeld,2015-16,476,35,70,96,73,62,67,73,0,0,0,0,0,0,0,235,49.40%,241,50.60%,0,0.00%,202,42.40%,248,52.10%,4,0.80%,22,4.60%,109,22.90%,55,11.60%,460,96.60%
09X114,P.S. X114 - Luis Llorens Torres Schools,2011-12,864,0,127,126,148,155,160,148,0,0,0,0,0,0,0,417,48.30%,447,51.70%,29,3.40%,155,17.90%,664,76.90%,10,1.20%,6,0.70%,123,14.20%,321,37.20%,825,95.50%
09X114,P.S. X114 - Luis Llorens Torres Schools,2012-13,838,0,112,139,120,154,169,144,0,0,0,0,0,0,0,384,45.80%,454,54.20%,38,4.50%,152,18.10%,624,74.50%,11,1.30%,13,1.60%,125,14.90%,307,36.60%,822,98.10%
09X114,P.S. X114 - Luis Llorens Torres Schools,2013-14,877,0,136,132,137,138,175,159,0,0,0,0,0,0,0,420,47.90%,457,52.10%,38,4.30%,192,21.90%,629,71.70%,10,1.10%,8,0.90%,161,18.40%,290,33.10%,868,99.00%
09X114,P.S. X114 - Luis Llorens Torres Schools,2014-15,833,0,129,139,138,139,129,159,0,0,0,0,0,0,0,391,46.90%,442,53.10%,41,4.90%,197,23.60%,576,69.10%,9,1.10%,10,1.20%,156,18.70%,256,30.70%,821,98.60%
09X114,P.S. X114 - Luis Llorens Torres Schools,2015-16,790,0,119,135,122,132,147,135,0,0,0,0,0,0,0,369,46.70%,421,53.30%,32,4.10%,175,22.20%,561,71.00%,7,0.90%,15,1.90%,142,18.00%,263,33.30%,761,96.30%
09X117,I.S. 117 Joseph H. Wade,2011-12,711,0,0,0,0,0,0,0,223,241,247,0,0,0,0,338,47.50%,373,52.50%,9,1.30%,144,20.30%,549,77.20%,6,0.80%,3,0.40%,170,23.90%,227,31.90%,666,93.70%
09X117,I.S. 117 Joseph H. Wade,2012-13,668,0,0,0,0,0,0,0,191,229,248,0,0,0,0,304,45.50%,364,54.50%,11,1.60%,127,19.00%,516,77.20%,7,1.00%,7,1.00%,167,25.00%,218,32.60%,638,95.50%
09X117,I.S. 117 Joseph H. Wade,2013-14,642,0,0,0,0,0,0,0,193,209,240,0,0,0,0,306,47.70%,336,52.30%,9,1.40%,106,16.50%,515,80.20%,8,1.20%,4,0.60%,167,26.00%,231,36.00%,610,95.00%
09X117,I.S. 117 Joseph H. Wade,2014-15,618,0,0,0,0,0,0,0,210,197,211,0,0,0,0,281,45.50%,337,54.50%,10,1.60%,97,15.70%,503,81.40%,3,0.50%,5,0.80%,170,27.50%,233,37.70%,547,88.50%
09X117,I.S. 117 Joseph H. Wade,2015-16,575,0,0,0,0,0,0,0,146,220,209,0,0,0,0,254,44.20%,321,55.80%,12,2.10%,95,16.50%,461,80.20%,3,0.50%,4,0.70%,155,27.00%,236,41.00%,493,85.70%
09X126,P.S. 126 Dr Marjorie H Dunbar,2011-12,735,35,133,109,91,87,114,92,74,0,0,0,0,0,0,381,51.80%,354,48.20%,0,0.00%,202,27.50%,529,72.00%,0,0.00%,4,0.50%,120,16.30%,167,22.70%,708,96.30%
09X126,P.S. 126 Dr Marjorie H Dunbar,2012-13,746,34,113,129,113,88,97,102,70,0,0,0,0,0,0,388,52.00%,358,48.00%,1,0.10%,209,28.00%,532,71.30%,2,0.30%,2,0.30%,130,17.40%,182,24.40%,718,96.20%
09X126,P.S. 126 Dr Marjorie H Dunbar,2013-14,704,36,117,115,120,126,93,97,0,0,0,0,0,0,0,374,53.10%,330,46.90%,0,0.00%,188,26.70%,506,71.90%,2,0.30%,8,1.10%,102,14.50%,149,21.20%,684,97.20%
09X126,P.S. 126 Dr Marjorie H Dunbar,2014-15,723,87,112,113,99,98,120,94,0,0,0,0,0,0,0,384,53.10%,339,46.90%,4,0.60%,203,28.10%,506,70.00%,2,0.30%,8,1.10%,95,13.10%,149,20.60%,701,97.00%
09X126,P.S. 126 Dr Marjorie H Dunbar,2015-16,718,82,127,115,101,87,101,105,0,0,0,0,0,0,0,383,53.30%,335,46.70%,4,0.60%,190,26.50%,507,70.60%,3,0.40%,14,1.90%,95,13.20%,159,22.10%,689,96.00%
09X128,Mott Hall III,2011-12,365,0,0,0,0,0,0,0,132,123,110,0,0,0,0,203,55.60%,162,44.40%,10,2.70%,117,32.10%,235,64.40%,2,0.50%,1,0.30%,45,12.30%,29,7.90%,331,90.70%
09X128,Mott Hall III,2012-13,353,0,0,0,0,0,0,0,124,117,112,0,0,0,0,189,53.50%,164,46.50%,8,2.30%,129,36.50%,214,60.60%,0,0.00%,2,0.60%,46,13.00%,34,9.60%,330,93.50%
09X128,Mott Hall III,2013-14,363,0,0,0,0,0,0,0,135,111,117,0,0,0,0,195,53.70%,168,46.30%,10,2.80%,146,40.20%,206,56.70%,0,0.00%,1,0.30%,46,12.70%,25,6.90%,344,94.80%
09X128,Mott Hall III,2014-15,359,0,0,0,0,0,0,0,120,130,109,0,0,0,0,190,52.90%,169,47.10%,6,1.70%,150,41.80%,202,56.30%,0,0.00%,1,0.30%,52,14.50%,30,8.40%,337,93.90%
09X128,Mott Hall III,2015-16,371,0,0,0,0,0,0,0,131,118,122,0,0,0,0,213,57.40%,158,42.60%,6,1.60%,166,44.70%,197,53.10%,1,0.30%,1,0.30%,56,15.10%,19,5.10%,337,90.80%
09X132,P.S. 132 Garret A. Morgan,2011-12,539,0,100,80,87,97,78,97,0,0,0,0,0,0,0,242,44.90%,297,55.10%,1,0.20%,238,44.20%,292,54.20%,4,0.70%,4,0.70%,151,28.00%,120,22.30%,539,100.00%
09X132,P.S. 132 Garret A. Morgan,2012-13,504,0,93,83,77,92,84,75,0,0,0,0,0,0,0,238,47.20%,266,52.80%,2,0.40%,224,44.40%,271,53.80%,4,0.80%,3,0.60%,129,25.60%,92,18.30%,504,100.00%
09X132,P.S. 132 Garret A. Morgan,2013-14,492,0,82,88,85,72,82,83,0,0,0,0,0,0,0,239,48.60%,253,51.40%,1,0.20%,215,43.70%,270,54.90%,2,0.40%,4,0.80%,138,28.00%,65,13.20%,492,100.00%
09X132,P.S. 132 Garret A. Morgan,2014-15,487,0,99,78,90,82,69,69,0,0,0,0,0,0,0,231,47.40%,256,52.60%,2,0.40%,206,42.30%,275,56.50%,2,0.40%,2,0.40%,118,24.20%,61,12.50%,487,100.00%
09X132,P.S. 132 Garret A. Morgan,2015-16,442,0,85,73,64,77,82,61,0,0,0,0,0,0,0,215,48.60%,227,51.40%,2,0.50%,195,44.10%,240,54.30%,3,0.70%,2,0.50%,101,22.90%,58,13.10%,442,100.00%
09X145,J.H.S. 145 Arturo Toscanini,2011-12,485,0,0,0,0,0,0,70,145,142,128,0,0,0,0,231,47.60%,254,52.40%,11,2.30%,143,29.50%,325,67.00%,2,0.40%,4,0.80%,110,22.70%,178,36.70%,485,100.00%
09X145,J.H.S. 145 Arturo Toscanini,2012-13,451,0,0,0,0,0,0,7,135,165,144,0,0,0,0,209,46.30%,242,53.70%,8,1.80%,147,32.60%,291,64.50%,2,0.40%,3,0.70%,89,19.70%,157,34.80%,451,100.00%
09X145,J.H.S. 145 Arturo Toscanini,2013-14,418,0,0,0,0,0,0,0,103,136,179,0,0,0,0,177,42.30%,241,57.70%,4,1.00%,139,33.30%,271,64.80%,1,0.20%,3,0.70%,88,21.10%,140,33.50%,418,100.00%
09X145,J.H.S. 145 Arturo Toscanini,2014-15,368,0,0,0,0,0,0,0,116,108,144,0,0,0,0,162,44.00%,206,56.00%,2,0.50%,114,31.00%,249,67.70%,0,0.00%,3,0.80%,84,22.80%,121,32.90%,368,100.00%
09X145,J.H.S. 145 Arturo Toscanini,2015-16,299,0,0,0,0,0,0,0,77,112,110,0,0,0,0,128,42.80%,171,57.20%,4,1.30%,87,29.10%,207,69.20%,0,0.00%,1,0.30%,81,27.10%,128,42.80%,299,100.00%
09X163,P.S. 163 Arthur A. Schomburg,2011-12,667,0,91,118,130,114,110,104,0,0,0,0,0,0,0,331,49.60%,336,50.40%,2,0.30%,205,30.70%,439,65.80%,18,2.70%,3,0.40%,118,17.70%,257,38.50%,662,99.30%
09X163,P.S. 163 Arthur A. Schomburg,2012-13,586,0,74,92,120,104,99,97,0,0,0,0,0,0,0,287,49.00%,299,51.00%,4,0.70%,192,32.80%,383,65.40%,4,0.70%,3,0.50%,112,19.10%,228,38.90%,583,99.50%
09X163,P.S. 163 Arthur A. Schomburg,2013-14,589,0,108,83,106,103,93,96,0,0,0,0,0,0,0,279,47.40%,310,52.60%,7,1.20%,189,32.10%,387,65.70%,3,0.50%,3,0.50%,116,19.70%,230,39.00%,583,99.00%
09X163,P.S. 163 Arthur A. Schomburg,2014-15,566,18,77,107,77,96,97,94,0,0,0,0,0,0,0,288,50.90%,278,49.10%,8,1.40%,204,36.00%,348,61.50%,4,0.70%,2,0.40%,115,20.30%,183,32.30%,561,99.10%
09X163,P.S. 163 Arthur A. Schomburg,2015-16,549,18,81,84,101,74,96,95,0,0,0,0,0,0,0,272,49.50%,277,50.50%,7,1.30%,202,36.80%,329,59.90%,5,0.90%,6,1.10%,99,18.00%,178,32.40%,543,98.90%
09X170,P.S. 170,2011-12,259,0,95,91,73,0,0,0,0,0,0,0,0,0,0,128,49.40%,131,50.60%,4,1.50%,58,22.40%,190,73.40%,3,1.20%,4,1.50%,33,12.70%,76,29.30%,259,100.00%
09X170,P.S. 170,2012-13,277,0,91,96,90,0,0,0,0,0,0,0,0,0,0,133,48.00%,144,52.00%,5,1.80%,61,22.00%,197,71.10%,5,1.80%,9,3.20%,38,13.70%,58,20.90%,277,100.00%
09X170,P.S. 170,2013-14,283,0,93,100,90,0,0,0,0,0,0,0,0,0,0,143,50.50%,140,49.50%,5,1.80%,63,22.30%,205,72.40%,3,1.10%,7,2.50%,50,17.70%,62,21.90%,283,100.00%
09X170,P.S. 170,2014-15,275,0,95,93,87,0,0,0,0,0,0,0,0,0,0,125,45.50%,150,54.50%,10,3.60%,54,19.60%,201,73.10%,7,2.50%,3,1.10%,47,17.10%,66,24.00%,275,100.00%
09X170,P.S. 170,2015-16,297,0,102,97,98,0,0,0,0,0,0,0,0,0,0,137,46.10%,160,53.90%,6,2.00%,60,20.20%,224,75.40%,4,1.30%,3,1.00%,42,14.10%,94,31.60%,297,100.00%
09X199,P.S. 199X - The Shakespeare School,2011-12,731,52,119,115,109,107,122,107,0,0,0,0,0,0,0,356,48.70%,375,51.30%,1,0.10%,250,34.20%,477,65.30%,1,0.10%,2,0.30%,113,15.50%,172,23.50%,720,98.50%
09X199,P.S. 199X - The Shakespeare School,2012-13,760,51,116,126,132,116,97,122,0,0,0,0,0,0,0,367,48.30%,393,51.70%,2,0.30%,255,33.60%,500,65.80%,1,0.10%,2,0.30%,127,16.70%,174,22.90%,738,97.10%
09X199,P.S. 199X - The Shakespeare School,2013-14,797,49,122,131,129,145,123,98,0,0,0,0,0,0,0,372,46.70%,425,53.30%,2,0.30%,246,30.90%,543,68.10%,1,0.10%,5,0.60%,154,19.30%,208,26.10%,781,98.00%
09X199,P.S. 199X - The Shakespeare School,2014-15,798,52,116,110,124,144,131,121,0,0,0,0,0,0,0,377,47.20%,421,52.80%,2,0.30%,238,29.80%,547,68.50%,4,0.50%,7,0.90%,165,20.70%,213,26.70%,767,96.10%
09X199,P.S. 199X - The Shakespeare School,2015-16,806,53,125,128,104,138,129,129,0,0,0,0,0,0,0,378,46.90%,428,53.10%,3,0.40%,242,30.00%,543,67.40%,6,0.70%,12,1.50%,163,20.20%,231,28.70%,784,97.30%
09X204,P.S. 204 Morris Heights,2011-12,456,36,69,85,73,64,76,53,0,0,0,0,0,0,0,238,52.20%,218,47.80%,0,0.00%,148,32.50%,300,65.80%,7,1.50%,1,0.20%,69,15.10%,64,14.00%,456,100.00%
09X204,P.S. 204 Morris Heights,2012-13,527,36,88,78,83,87,75,80,0,0,0,0,0,0,0,272,51.60%,255,48.40%,1,0.20%,157,29.80%,356,67.60%,10,1.90%,3,0.60%,86,16.30%,66,12.50%,527,100.00%
09X204,P.S. 204 Morris Heights,2013-14,583,36,93,109,81,103,87,74,0,0,0,0,0,0,0,300,51.50%,283,48.50%,2,0.30%,171,29.30%,400,68.60%,6,1.00%,4,0.70%,116,19.90%,61,10.50%,583,100.00%
09X204,P.S. 204 Morris Heights,2014-15,591,36,81,92,114,85,98,85,0,0,0,0,0,0,0,304,51.40%,287,48.60%,7,1.20%,165,27.90%,408,69.00%,6,1.00%,5,0.80%,121,20.50%,50,8.50%,591,100.00%
09X204,P.S. 204 Morris Heights,2015-16,620,36,78,86,101,131,86,102,0,0,0,0,0,0,0,305,49.20%,315,50.80%,9,1.50%,177,28.50%,418,67.40%,6,1.00%,10,1.60%,121,19.50%,63,10.20%,620,100.00%
09X215,Kappa,2011-12,405,0,0,0,0,0,0,72,103,116,114,0,0,0,0,234,57.80%,171,42.20%,30,7.40%,178,44.00%,190,46.90%,3,0.70%,4,1.00%,37,9.10%,45,11.10%,383,94.60%
09X215,Kappa,2012-13,385,0,0,0,0,0,0,49,117,107,112,0,0,0,0,228,59.20%,157,40.80%,29,7.50%,188,48.80%,163,42.30%,2,0.50%,3,0.80%,37,9.60%,37,9.60%,362,94.00%
09X215,Kappa,2013-14,335,0,0,0,0,0,0,27,95,106,107,0,0,0,0,207,61.80%,128,38.20%,24,7.20%,166,49.60%,140,41.80%,2,0.60%,3,0.90%,43,12.80%,35,10.40%,305,91.00%
09X215,Kappa,2014-15,299,0,0,0,0,0,0,38,59,101,101,0,0,0,0,170,56.90%,129,43.10%,14,4.70%,139,46.50%,141,47.20%,2,0.70%,3,1.00%,41,13.70%,37,12.40%,299,100.00%
09X215,Kappa,2015-16,269,0,0,0,0,0,0,18,81,65,105,0,0,0,0,147,54.60%,122,45.40%,16,5.90%,121,45.00%,128,47.60%,3,1.10%,1,0.40%,43,16.00%,41,15.20%,196,72.90%
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,2011-12,863,0,124,125,96,82,83,79,82,112,80,0,0,0,0,460,53.30%,403,46.70%,34,3.90%,70,8.10%,755,87.50%,2,0.20%,2,0.20%,110,12.70%,318,36.80%,863,100.00%
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,2012-13,903,0,115,123,120,93,84,83,86,94,105,0,0,0,0,479,53.00%,424,47.00%,36,4.00%,74,8.20%,789,87.40%,2,0.20%,2,0.20%,127,14.10%,327,36.20%,903,100.00%
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,2013-14,930,0,116,118,125,114,98,84,92,94,89,0,0,0,0,490,52.70%,440,47.30%,38,4.10%,67,7.20%,806,86.70%,15,1.60%,4,0.40%,145,15.60%,325,34.90%,930,100.00%
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,2014-15,960,0,122,123,116,120,118,99,85,89,88,0,0,0,0,498,51.90%,462,48.10%,36,3.80%,61,6.40%,847,88.20%,8,0.80%,8,0.80%,171,17.80%,305,31.80%,960,100.00%
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,2015-16,1005,0,127,131,126,114,116,115,101,86,89,0,0,0,0,504,50.10%,501,49.90%,42,4.20%,53,5.30%,896,89.20%,8,0.80%,6,0.60%,179,17.80%,315,31.30%,1005,100.00%
09X219,I.S. 219 New Venture School,2011-12,441,0,0,0,0,0,0,0,131,130,180,0,0,0,0,210,47.60%,231,52.40%,2,0.50%,188,42.60%,251,56.90%,0,0.00%,0,0.00%,123,27.90%,89,20.20%,424,96.10%
09X219,I.S. 219 New Venture School,2012-13,401,0,0,0,0,0,0,0,117,138,146,0,0,0,0,182,45.40%,219,54.60%,3,0.70%,163,40.60%,234,58.40%,1,0.20%,0,0.00%,100,24.90%,99,24.70%,381,95.00%
09X219,I.S. 219 New Venture School,2013-14,373,0,0,0,0,0,0,0,108,124,141,0,0,0,0,183,49.10%,190,50.90%,3,0.80%,147,39.40%,222,59.50%,1,0.30%,0,0.00%,93,24.90%,118,31.60%,350,93.80%
09X219,I.S. 219 New Venture School,2014-15,326,0,0,0,0,0,0,0,96,97,133,0,0,0,0,148,45.40%,178,54.60%,2,0.60%,114,35.00%,207,63.50%,1,0.30%,2,0.60%,89,27.30%,115,35.30%,292,89.60%
09X219,I.S. 219 New Venture School,2015-16,331,0,0,0,0,0,0,0,129,89,113,0,0,0,0,155,46.80%,176,53.20%,2,0.60%,121,36.60%,202,61.00%,2,0.60%,4,1.20%,99,29.90%,102,30.80%,298,90.00%
09X227,Bronx Collegiate Academy,2011-12,355,0,0,0,0,0,0,0,0,0,0,111,99,70,75,177,49.90%,178,50.10%,4,1.10%,99,27.90%,246,69.30%,3,0.80%,3,0.80%,76,21.40%,106,29.90%,355,100.00%
09X227,Bronx Collegiate Academy,2012-13,323,0,0,0,0,0,0,0,0,0,0,98,85,62,78,151,46.70%,172,53.30%,3,0.90%,86,26.60%,232,71.80%,1,0.30%,1,0.30%,78,24.10%,107,33.10%,323,100.00%
09X227,Bronx Collegiate Academy,2013-14,356,0,0,0,0,0,0,0,0,0,0,119,89,74,74,159,44.70%,197,55.30%,4,1.10%,106,29.80%,244,68.50%,1,0.30%,1,0.30%,88,24.70%,108,30.30%,356,100.00%
09X227,Bronx Collegiate Academy,2014-15,382,0,0,0,0,0,0,0,0,0,0,140,95,73,74,164,42.90%,218,57.10%,5,1.30%,109,28.50%,264,69.10%,3,0.80%,1,0.30%,88,23.00%,104,27.20%,382,100.00%
09X227,Bronx Collegiate Academy,2015-16,395,0,0,0,0,0,0,0,0,0,0,161,114,77,43,182,46.10%,213,53.90%,4,1.00%,97,24.60%,289,73.20%,3,0.80%,2,0.50%,97,24.60%,97,24.60%,395,100.00%
09X229,I.S. 229 Roland Patterson,2011-12,220,0,0,0,0,0,0,0,59,82,79,0,0,0,0,105,47.70%,115,52.30%,0,0.00%,107,48.60%,110,50.00%,2,0.90%,1,0.50%,76,34.50%,45,20.50%,219,99.50%
09X229,I.S. 229 Roland Patterson,2012-13,220,0,0,0,0,0,0,0,68,68,84,0,0,0,0,119,54.10%,101,45.90%,0,0.00%,92,41.80%,126,57.30%,2,0.90%,0,0.00%,64,29.10%,49,22.30%,210,95.50%
09X229,I.S. 229 Roland Patterson,2013-14,208,0,0,0,0,0,0,0,72,69,67,0,0,0,0,111,53.40%,97,46.60%,0,0.00%,94,45.20%,114,54.80%,0,0.00%,0,0.00%,75,36.10%,46,22.10%,189,90.90%
09X229,I.S. 229 Roland Patterson,2014-15,248,0,0,0,0,0,0,0,85,88,75,0,0,0,0,120,48.40%,128,51.60%,0,0.00%,100,40.30%,146,58.90%,0,0.00%,2,0.80%,86,34.70%,41,16.50%,198,79.80%
09X229,I.S. 229 Roland Patterson,2015-16,266,0,0,0,0,0,0,0,82,91,93,0,0,0,0,130,48.90%,136,51.10%,2,0.80%,94,35.30%,167,62.80%,1,0.40%,2,0.80%,99,37.20%,54,20.30%,209,78.60%
09X230,P.S. 230 Dr Roland N. Patterson,2011-12,426,0,99,72,61,72,62,60,0,0,0,0,0,0,0,226,53.10%,200,46.90%,0,0.00%,205,48.10%,209,49.10%,10,2.30%,2,0.50%,81,19.00%,86,20.20%,426,100.00%
09X230,P.S. 230 Dr Roland N. Patterson,2012-13,447,0,96,95,57,79,61,59,0,0,0,0,0,0,0,231,51.70%,216,48.30%,0,0.00%,188,42.10%,248,55.50%,10,2.20%,1,0.20%,86,19.20%,81,18.10%,434,97.10%
09X230,P.S. 230 Dr Roland N. Patterson,2013-14,199,0,0,0,0,58,75,66,0,0,0,0,0,0,0,106,53.30%,93,46.70%,1,0.50%,80,40.20%,112,56.30%,5,2.50%,1,0.50%,63,31.70%,36,18.10%,191,96.00%
09X230,P.S. 230 Dr Roland N. Patterson,2014-15,156,0,0,0,0,0,80,76,0,0,0,0,0,0,0,91,58.30%,65,41.70%,2,1.30%,67,42.90%,81,51.90%,4,2.60%,2,1.30%,54,34.60%,21,13.50%,149,95.50%
09X230,P.S. 230 Dr Roland N. Patterson,2015-16,76,0,0,0,0,0,0,76,0,0,0,0,0,0,0,42,55.30%,34,44.70%,2,2.60%,32,42.10%,39,51.30%,3,3.90%,0,0.00%,21,27.60%,10,13.20%,72,94.70%
09X231,Eagle Academy for Young Men,2011-12,550,0,0,0,0,0,0,0,93,0,0,141,129,96,91,0,0.00%,550,100.00%,4,0.70%,347,63.10%,186,33.80%,10,1.80%,3,0.50%,148,26.90%,24,4.40%,399,72.50%
09X231,Eagle Academy for Young Men,2012-13,592,0,0,0,0,0,0,0,90,89,0,126,130,96,61,0,0.00%,592,100.00%,2,0.30%,354,59.80%,208,35.10%,23,3.90%,5,0.80%,173,29.20%,19,3.20%,472,79.70%
09X231,Eagle Academy for Young Men,2013-14,645,0,0,0,0,0,0,0,98,75,85,102,111,92,82,0,0.00%,645,100.00%,0,0.00%,394,61.10%,237,36.70%,11,1.70%,3,0.50%,178,27.60%,25,3.90%,521,80.80%
09X231,Eagle Academy for Young Men,2014-15,608,0,0,0,0,0,0,0,76,93,70,122,96,87,64,0,0.00%,608,100.00%,1,0.20%,364,59.90%,231,38.00%,10,1.60%,2,0.30%,157,25.80%,21,3.50%,495,81.40%
09X231,Eagle Academy for Young Men,2015-16,568,0,0,0,0,0,0,0,70,74,87,110,97,64,66,0,0.00%,568,100.00%,2,0.40%,327,57.60%,224,39.40%,14,2.50%,1,0.20%,156,27.50%,23,4.00%,478,84.20%
09X232,I.S. 232,2011-12,492,0,0,0,0,0,0,0,168,166,158,0,0,0,0,231,47.00%,261,53.00%,1,0.20%,92,18.70%,399,81.10%,0,0.00%,0,0.00%,97,19.70%,225,45.70%,475,96.50%
09X232,I.S. 232,2012-13,516,0,0,0,0,0,0,0,162,179,175,0,0,0,0,225,43.60%,291,56.40%,1,0.20%,108,20.90%,405,78.50%,0,0.00%,2,0.40%,96,18.60%,218,42.20%,501,97.10%
09X232,I.S. 232,2013-14,542,0,0,0,0,0,0,0,164,199,179,0,0,0,0,240,44.30%,302,55.70%,0,0.00%,109,20.10%,427,78.80%,1,0.20%,5,0.90%,117,21.60%,207,38.20%,519,95.80%
